_non,DepartingPort,ArrivingPort,Airline,dep_lat,dep_lon,arr_lat,arr_lon,dep_iata,arr_iata
12003,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.92440033,150.9880066,OOL,BWU
12005,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.869,151.262,OOL,RSE
12006,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.5871,151.3234,OOL,LBH
13737,gold coast,adelaide,All Airlines,-28.1644001,153.5050049,-34.945,138.531006,OOL,ADL
13749,gold coast,melbourne,All Airlines,-28.1644001,153.5050049,-37.673302,144.843002,OOL,MEL
13750,gold coast,melbourne,All Airlines,-28.1644001,153.5050049,-38.039398,144.468994,OOL,AVV
13751,gold coast,melbourne,All Airlines,-28.1644001,153.5050049,-37.97579956,145.102005,OOL,MBW
13752,gold coast,melbourne,All Airlines,-28.1644001,153.5050049,-37.7281,144.901993,OOL,MEB
13785,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.94609833,151.177002,OOL,SYD
13786,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.92440033,150.9880066,OOL,BWU
13788,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.869,151.262,OOL,RSE
13789,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.5871,151.3234,OOL,LBH
15124,gold coast,adelaide,Jetstar,-28.1644001,153.5050049,-34.945,138.531006,OOL,ADL
15136,gold coast,melbourne,Jetstar,-28.1644001,153.5050049,-37.673302,144.843002,OOL,MEL
15137,gold coast,melbourne,Jetstar,-28.1644001,153.5050049,-38.039398,144.468994,OOL,AVV
15138,gold coast,melbourne,Jetstar,-28.1644001,153.5050049,-37.97579956,145.102005,OOL,MBW
15139,gold coast,melbourne,Jetstar,-28.1644001,153.5050049,-37.7281,144.901993,OOL,MEB
15172,gold coast,sydney,Jetstar,-28.1644001,153.5050049,-33.94609833,151.177002,OOL,SYD
15173,gold coast,sydney,Jetstar,-28.1644001,153.5050049,-33.92440033,150.9880066,OOL,BWU
15175,gold coast,sydney,Jetstar,-28.1644001,153.5050049,-33.869,151.262,OOL,RSE
15176,gold coast,sydney,Jetstar,-28.1644001,153.5050049,-33.5871,151.3234,OOL,LBH
16248,gold coast,melbourne,Qantas,-28.1644001,153.5050049,-37.673302,144.843002,OOL,MEL
16249,gold coast,melbourne,Qantas,-28.1644001,153.5050049,-38.039398,144.468994,OOL,AVV
16250,gold coast,melbourne,Qantas,-28.1644001,153.5050049,-37.97579956,145.102005,OOL,MBW
16251,gold coast,melbourne,Qantas,-28.1644001,153.5050049,-37.7281,144.901993,OOL,MEB
16284,gold coast,sydney,Qantas,-28.1644001,153.5050049,-33.94609833,151.177002,OOL,SYD
16285,gold coast,sydney,Qantas,-28.1644001,153.5050049,-33.92440033,150.9880066,OOL,BWU
16287,gold coast,sydney,Qantas,-28.1644001,153.5050049,-33.869,151.262,OOL,RSE
16288,gold coast,sydney,Qantas,-28.1644001,153.5050049,-33.5871,151.3234,OOL,LBH
17249,gold coast,sydney,QantasLink,-28.1644001,153.5050049,-33.94609833,151.177002,OOL,SYD
17250,gold coast,sydney,QantasLink,-28.1644001,153.5050049,-33.92440033,150.9880066,OOL,BWU
17252,gold coast,sydney,QantasLink,-28.1644001,153.5050049,-33.869,151.262,OOL,RSE
17253,gold coast,sydney,QantasLink,-28.1644001,153.5050049,-33.5871,151.3234,OOL,LBH
18435,gold coast,adelaide,Virgin Australia,-28.1644001,153.5050049,-34.945,138.531006,OOL,ADL
18447,gold coast,melbourne,Virgin Australia,-28.1644001,153.5050049,-37.673302,144.843002,OOL,MEL
18448,gold coast,melbourne,Virgin Australia,-28.1644001,153.5050049,-38.039398,144.468994,OOL,AVV
18449,gold coast,melbourne,Virgin Australia,-28.1644001,153.5050049,-37.97579956,145.102005,OOL,MBW
18450,gold coast,melbourne,Virgin Australia,-28.1644001,153.5050049,-37.7281,144.901993,OOL,MEB
18483,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.94609833,151.177002,OOL,SYD
18484,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.92440033,150.9880066,OOL,BWU
18486,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.869,151.262,OOL,RSE
18487,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.5871,151.3234,OOL,LBH
20218,gold coast,adelaide,All Airlines,-28.1644001,153.5050049,-34.945,138.531006,OOL,ADL
20230,gold coast,melbourne,All Airlines,-28.1644001,153.5050049,-37.673302,144.843002,OOL,MEL
20231,gold coast,melbourne,All Airlines,-28.1644001,153.5050049,-38.039398,144.468994,OOL,AVV
20232,gold coast,melbourne,All Airlines,-28.1644001,153.5050049,-37.97579956,145.102005,OOL,MBW
20233,gold coast,melbourne,All Airlines,-28.1644001,153.5050049,-37.7281,144.901993,OOL,MEB
20266,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.94609833,151.177002,OOL,SYD
20267,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.92440033,150.9880066,OOL,BWU
20269,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.869,151.262,OOL,RSE
20270,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.5871,151.3234,OOL,LBH
21909,gold coast,sydney,Qantas,-28.1644001,153.5050049,-33.94609833,151.177002,OOL,SYD
21910,gold coast,sydney,Qantas,-28.1644001,153.5050049,-33.92440033,150.9880066,OOL,BWU
21912,gold coast,sydney,Qantas,-28.1644001,153.5050049,-33.869,151.262,OOL,RSE
21913,gold coast,sydney,Qantas,-28.1644001,153.5050049,-33.5871,151.3234,OOL,LBH
23476,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.94609833,151.177002,OOL,SYD
23477,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.92440033,150.9880066,OOL,BWU
23479,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.869,151.262,OOL,RSE
23480,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.5871,151.3234,OOL,LBH
24632,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.94609833,151.177002,OOL,SYD
24633,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.92440033,150.9880066,OOL,BWU
24635,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.869,151.262,OOL,RSE
24636,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.5871,151.3234,OOL,LBH
27816,gold coast,sydney,Jetstar,-28.1644001,153.5050049,-33.94609833,151.177002,OOL,SYD
27817,gold coast,sydney,Jetstar,-28.1644001,153.5050049,-33.92440033,150.9880066,OOL,BWU
27819,gold coast,sydney,Jetstar,-28.1644001,153.5050049,-33.869,151.262,OOL,RSE
27820,gold coast,sydney,Jetstar,-28.1644001,153.5050049,-33.5871,151.3234,OOL,LBH
29424,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.94609833,151.177002,OOL,SYD
29425,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.92440033,150.9880066,OOL,BWU
29427,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.869,151.262,OOL,RSE
29428,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.5871,151.3234,OOL,LBH
30265,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.94609833,151.177002,OOL,SYD
30266,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.92440033,150.9880066,OOL,BWU
30268,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.869,151.262,OOL,RSE
30269,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.5871,151.3234,OOL,LBH
31066,gold coast,sydney,Jetstar,-28.1644001,153.5050049,-33.94609833,151.177002,OOL,SYD
31067,gold coast,sydney,Jetstar,-28.1644001,153.5050049,-33.92440033,150.9880066,OOL,BWU
31069,gold coast,sydney,Jetstar,-28.1644001,153.5050049,-33.869,151.262,OOL,RSE
31070,gold coast,sydney,Jetstar,-28.1644001,153.5050049,-33.5871,151.3234,OOL,LBH
31882,gold coast,sydney,Qantas,-28.1644001,153.5050049,-33.94609833,151.177002,OOL,SYD
31883,gold coast,sydney,Qantas,-28.1644001,153.5050049,-33.92440033,150.9880066,OOL,BWU
31885,gold coast,sydney,Qantas,-28.1644001,153.5050049,-33.869,151.262,OOL,RSE
31886,gold coast,sydney,Qantas,-28.1644001,153.5050049,-33.5871,151.3234,OOL,LBH
33579,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.94609833,151.177002,OOL,SYD
33580,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.92440033,150.9880066,OOL,BWU
33582,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.869,151.262,OOL,RSE
33583,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.5871,151.3234,OOL,LBH
34793,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.94609833,151.177002,OOL,SYD
34794,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.92440033,150.9880066,OOL,BWU
34796,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.869,151.262,OOL,RSE
34797,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.5871,151.3234,OOL,LBH
35806,gold coast,adelaide,Jetstar,-28.1644001,153.5050049,-34.945,138.531006,OOL,ADL
36385,gold coast,sydney,Qantas,-28.1644001,153.5050049,-33.94609833,151.177002,OOL,SYD
36386,gold coast,sydney,Qantas,-28.1644001,153.5050049,-33.92440033,150.9880066,OOL,BWU
36388,gold coast,sydney,Qantas,-28.1644001,153.5050049,-33.869,151.262,OOL,RSE
36389,gold coast,sydney,Qantas,-28.1644001,153.5050049,-33.5871,151.3234,OOL,LBH
37941,gold coast,adelaide,Virgin Australia,-28.1644001,153.5050049,-34.945,138.531006,OOL,ADL
37953,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.94609833,151.177002,OOL,SYD
37954,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.92440033,150.9880066,OOL,BWU
37956,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.869,151.262,OOL,RSE
37957,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.5871,151.3234,OOL,LBH
39188,gold coast,adelaide,All Airlines,-28.1644001,153.5050049,-34.945,138.531006,OOL,ADL
39200,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.94609833,151.177002,OOL,SYD
39201,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.92440033,150.9880066,OOL,BWU
39203,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.869,151.262,OOL,RSE
39204,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.5871,151.3234,OOL,LBH
40206,gold coast,adelaide,Jetstar,-28.1644001,153.5050049,-34.945,138.531006,OOL,ADL
42284,gold coast,adelaide,Virgin Australia,-28.1644001,153.5050049,-34.945,138.531006,OOL,ADL
43481,gold coast,adelaide,All Airlines,-28.1644001,153.5050049,-34.945,138.531006,OOL,ADL
44454,gold coast,adelaide,Jetstar,-28.1644001,153.5050049,-34.945,138.531006,OOL,ADL
46570,gold coast,adelaide,Virgin Australia,-28.1644001,153.5050049,-34.945,138.531006,OOL,ADL
47747,gold coast,adelaide,All Airlines,-28.1644001,153.5050049,-34.945,138.531006,OOL,ADL
48734,gold coast,adelaide,Jetstar,-28.1644001,153.5050049,-34.945,138.531006,OOL,ADL
48746,gold coast,melbourne,Jetstar,-28.1644001,153.5050049,-37.673302,144.843002,OOL,MEL
48747,gold coast,melbourne,Jetstar,-28.1644001,153.5050049,-38.039398,144.468994,OOL,AVV
48748,gold coast,melbourne,Jetstar,-28.1644001,153.5050049,-37.97579956,145.102005,OOL,MBW
48749,gold coast,melbourne,Jetstar,-28.1644001,153.5050049,-37.7281,144.901993,OOL,MEB
48782,gold coast,sydney,Jetstar,-28.1644001,153.5050049,-33.94609833,151.177002,OOL,SYD
48783,gold coast,sydney,Jetstar,-28.1644001,153.5050049,-33.92440033,150.9880066,OOL,BWU
48785,gold coast,sydney,Jetstar,-28.1644001,153.5050049,-33.869,151.262,OOL,RSE
48786,gold coast,sydney,Jetstar,-28.1644001,153.5050049,-33.5871,151.3234,OOL,LBH
49709,gold coast,sydney,Qantas,-28.1644001,153.5050049,-33.94609833,151.177002,OOL,SYD
49710,gold coast,sydney,Qantas,-28.1644001,153.5050049,-33.92440033,150.9880066,OOL,BWU
49712,gold coast,sydney,Qantas,-28.1644001,153.5050049,-33.869,151.262,OOL,RSE
49713,gold coast,sydney,Qantas,-28.1644001,153.5050049,-33.5871,151.3234,OOL,LBH
51390,gold coast,adelaide,Virgin Australia,-28.1644001,153.5050049,-34.945,138.531006,OOL,ADL
51402,gold coast,melbourne,Virgin Australia,-28.1644001,153.5050049,-37.673302,144.843002,OOL,MEL
51403,gold coast,melbourne,Virgin Australia,-28.1644001,153.5050049,-38.039398,144.468994,OOL,AVV
51404,gold coast,melbourne,Virgin Australia,-28.1644001,153.5050049,-37.97579956,145.102005,OOL,MBW
51405,gold coast,melbourne,Virgin Australia,-28.1644001,153.5050049,-37.7281,144.901993,OOL,MEB
51438,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.94609833,151.177002,OOL,SYD
51439,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.92440033,150.9880066,OOL,BWU
51441,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.869,151.262,OOL,RSE
51442,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.5871,151.3234,OOL,LBH
52832,gold coast,adelaide,All Airlines,-28.1644001,153.5050049,-34.945,138.531006,OOL,ADL
52844,gold coast,melbourne,All Airlines,-28.1644001,153.5050049,-37.673302,144.843002,OOL,MEL
52845,gold coast,melbourne,All Airlines,-28.1644001,153.5050049,-38.039398,144.468994,OOL,AVV
52846,gold coast,melbourne,All Airlines,-28.1644001,153.5050049,-37.97579956,145.102005,OOL,MBW
52847,gold coast,melbourne,All Airlines,-28.1644001,153.5050049,-37.7281,144.901993,OOL,MEB
52880,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.94609833,151.177002,OOL,SYD
52881,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.92440033,150.9880066,OOL,BWU
52883,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.869,151.262,OOL,RSE
52884,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.5871,151.3234,OOL,LBH
54044,gold coast,adelaide,Jetstar,-28.1644001,153.5050049,-34.945,138.531006,OOL,ADL
54056,gold coast,melbourne,Jetstar,-28.1644001,153.5050049,-37.673302,144.843002,OOL,MEL
54057,gold coast,melbourne,Jetstar,-28.1644001,153.5050049,-38.039398,144.468994,OOL,AVV
54058,gold coast,melbourne,Jetstar,-28.1644001,153.5050049,-37.97579956,145.102005,OOL,MBW
54059,gold coast,melbourne,Jetstar,-28.1644001,153.5050049,-37.7281,144.901993,OOL,MEB
54092,gold coast,sydney,Jetstar,-28.1644001,153.5050049,-33.94609833,151.177002,OOL,SYD
54093,gold coast,sydney,Jetstar,-28.1644001,153.5050049,-33.92440033,150.9880066,OOL,BWU
54095,gold coast,sydney,Jetstar,-28.1644001,153.5050049,-33.869,151.262,OOL,RSE
54096,gold coast,sydney,Jetstar,-28.1644001,153.5050049,-33.5871,151.3234,OOL,LBH
55190,gold coast,melbourne,Qantas,-28.1644001,153.5050049,-37.673302,144.843002,OOL,MEL
55191,gold coast,melbourne,Qantas,-28.1644001,153.5050049,-38.039398,144.468994,OOL,AVV
55192,gold coast,melbourne,Qantas,-28.1644001,153.5050049,-37.97579956,145.102005,OOL,MBW
55193,gold coast,melbourne,Qantas,-28.1644001,153.5050049,-37.7281,144.901993,OOL,MEB
55226,gold coast,sydney,Qantas,-28.1644001,153.5050049,-33.94609833,151.177002,OOL,SYD
55227,gold coast,sydney,Qantas,-28.1644001,153.5050049,-33.92440033,150.9880066,OOL,BWU
55229,gold coast,sydney,Qantas,-28.1644001,153.5050049,-33.869,151.262,OOL,RSE
55230,gold coast,sydney,Qantas,-28.1644001,153.5050049,-33.5871,151.3234,OOL,LBH
57155,gold coast,adelaide,Virgin Australia,-28.1644001,153.5050049,-34.945,138.531006,OOL,ADL
57167,gold coast,melbourne,Virgin Australia,-28.1644001,153.5050049,-37.673302,144.843002,OOL,MEL
57168,gold coast,melbourne,Virgin Australia,-28.1644001,153.5050049,-38.039398,144.468994,OOL,AVV
57169,gold coast,melbourne,Virgin Australia,-28.1644001,153.5050049,-37.97579956,145.102005,OOL,MBW
57170,gold coast,melbourne,Virgin Australia,-28.1644001,153.5050049,-37.7281,144.901993,OOL,MEB
57203,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.94609833,151.177002,OOL,SYD
57204,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.92440033,150.9880066,OOL,BWU
57206,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.869,151.262,OOL,RSE
57207,gold coast,sydney,Virgin Australia,-28.1644001,153.5050049,-33.5871,151.3234,OOL,LBH
58642,gold coast,adelaide,All Airlines,-28.1644001,153.5050049,-34.945,138.531006,OOL,ADL
58654,gold coast,melbourne,All Airlines,-28.1644001,153.5050049,-37.673302,144.843002,OOL,MEL
58655,gold coast,melbourne,All Airlines,-28.1644001,153.5050049,-38.039398,144.468994,OOL,AVV
58656,gold coast,melbourne,All Airlines,-28.1644001,153.5050049,-37.97579956,145.102005,OOL,MBW
58657,gold coast,melbourne,All Airlines,-28.1644001,153.5050049,-37.7281,144.901993,OOL,MEB
58690,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.94609833,151.177002,OOL,SYD
58691,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.92440033,150.9880066,OOL,BWU
58693,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.869,151.262,OOL,RSE
58694,gold coast,sydney,All Airlines,-28.1644001,153.5050049,-33.5871,151.3234,OOL,LBH
102,brisbane,adelaide,Jetstar,-27.38419914,153.1170044,-34.945,138.531006,BNE,ADL
126,brisbane,cairns,Jetstar,-27.38419914,153.1170044,-16.88579941,145.7550049,BNE,CNS
134,brisbane,darwin,Jetstar,-27.38419914,153.1170044,-12.41469955,130.8769989,BNE,DRW
150,brisbane,hobart,Jetstar,-27.38419914,153.1170044,-42.83610153,147.5099945,BNE,HBA
158,brisbane,mackay,Jetstar,-27.38419914,153.1170044,-21.17169952,149.1799927,BNE,MKY
174,brisbane,melbourne,Jetstar,-27.38419914,153.1170044,-37.673302,144.843002,BNE,MEL
175,brisbane,melbourne,Jetstar,-27.38419914,153.1170044,-38.039398,144.468994,BNE,AVV
176,brisbane,melbourne,Jetstar,-27.38419914,153.1170044,-37.97579956,145.102005,BNE,MBW
177,brisbane,melbourne,Jetstar,-27.38419914,153.1170044,-37.7281,144.901993,BNE,MEB
270,brisbane,proserpine,Jetstar,-27.38419914,153.1170044,-20.49500084,148.552002,BNE,PPP
286,brisbane,sydney,Jetstar,-27.38419914,153.1170044,-33.94609833,151.177002,BNE,SYD
287,brisbane,sydney,Jetstar,-27.38419914,153.1170044,-33.92440033,150.9880066,BNE,BWU
289,brisbane,sydney,Jetstar,-27.38419914,153.1170044,-33.869,151.262,BNE,RSE
290,brisbane,sydney,Jetstar,-27.38419914,153.1170044,-33.5871,151.3234,BNE,LBH
326,brisbane,townsville,Jetstar,-27.38419914,153.1170044,-19.25250053,146.7649994,BNE,TSV
1244,brisbane,adelaide,Qantas,-27.38419914,153.1170044,-34.945,138.531006,BNE,ADL
1268,brisbane,cairns,Qantas,-27.38419914,153.1170044,-16.88579941,145.7550049,BNE,CNS
1276,brisbane,darwin,Qantas,-27.38419914,153.1170044,-12.41469955,130.8769989,BNE,DRW
1292,brisbane,melbourne,Qantas,-27.38419914,153.1170044,-37.673302,144.843002,BNE,MEL
1293,brisbane,melbourne,Qantas,-27.38419914,153.1170044,-38.039398,144.468994,BNE,AVV
1294,brisbane,melbourne,Qantas,-27.38419914,153.1170044,-37.97579956,145.102005,BNE,MBW
1295,brisbane,melbourne,Qantas,-27.38419914,153.1170044,-37.7281,144.901993,BNE,MEB
1364,brisbane,perth,Qantas,-27.38419914,153.1170044,-31.94029999,115.9670029,BNE,PER
1365,brisbane,perth,Qantas,-27.38419914,153.1170044,-32.09749985,115.8809967,BNE,JAD
1388,brisbane,sydney,Qantas,-27.38419914,153.1170044,-33.94609833,151.177002,BNE,SYD
1389,brisbane,sydney,Qantas,-27.38419914,153.1170044,-33.92440033,150.9880066,BNE,BWU
1391,brisbane,sydney,Qantas,-27.38419914,153.1170044,-33.869,151.262,BNE,RSE
1392,brisbane,sydney,Qantas,-27.38419914,153.1170044,-33.5871,151.3234,BNE,LBH
1428,brisbane,townsville,Qantas,-27.38419914,153.1170044,-19.25250053,146.7649994,BNE,TSV
2192,brisbane,bundaberg,QantasLink,-27.38419914,153.1170044,-24.90390015,152.3190002,BNE,BDB
2208,brisbane,cairns,QantasLink,-27.38419914,153.1170044,-16.88579941,145.7550049,BNE,CNS
2216,brisbane,canberra,QantasLink,-27.38419914,153.1170044,-35.30690002,149.1950073,BNE,CBR
2240,brisbane,emerald,QantasLink,-27.38419914,153.1170044,-23.56749916,148.1790009,BNE,EMD
2256,brisbane,gladstone,QantasLink,-27.38419914,153.1170044,-23.869699,151.223007,BNE,GLT
2280,brisbane,hamilton island,QantasLink,-27.38419914,153.1170044,-20.35810089,148.9519959,BNE,HTI
2288,brisbane,mackay,QantasLink,-27.38419914,153.1170044,-21.17169952,149.1799927,BNE,MKY
2304,brisbane,mount isa,QantasLink,-27.38419914,153.1170044,-20.66390038,139.4889984,BNE,ISA
2336,brisbane,rockhampton,QantasLink,-27.38419914,153.1170044,-23.38190079,150.4750061,BNE,ROK
2352,brisbane,sydney,QantasLink,-27.38419914,153.1170044,-33.94609833,151.177002,BNE,SYD
2353,brisbane,sydney,QantasLink,-27.38419914,153.1170044,-33.92440033,150.9880066,BNE,BWU
2355,brisbane,sydney,QantasLink,-27.38419914,153.1170044,-33.869,151.262,BNE,RSE
2356,brisbane,sydney,QantasLink,-27.38419914,153.1170044,-33.5871,151.3234,BNE,LBH
2392,brisbane,townsville,QantasLink,-27.38419914,153.1170044,-19.25250053,146.7649994,BNE,TSV
3101,brisbane,adelaide,Tigerair Australia,-27.38419914,153.1170044,-34.945,138.531006,BNE,ADL
3125,brisbane,cairns,Tigerair Australia,-27.38419914,153.1170044,-16.88579941,145.7550049,BNE,CNS
